RunId,iteration,Step,has_regulation,num_month_rent_renovation,rent_increase_differential,max_complaint,rent_discount,init_num_people,base_decay_constant,decay_differential,mean_quality,mean_complaints,mean_displacement,mean_housing_quality,mean_rent_price,hh_low_quality,hh_rent_regulation,movement,attempt,movement_li,attempt_li
24,1,14,True,24,0.02,3,0.5,2,0.15,0.05,"(9.086778833355215, 6.553397467142156)","(1.2666666666666666, 0.5294117647058824)","(1.0, 1.0)","(6.56863863384926, 9.332770709044578)","(0.19341207236010258, 0.42200284068958027)","(120, 34)","(192, 116)",47,"(264, 524)",10,"(245, 67)"
24,1,16,True,24,0.02,3,0.5,2,0.15,0.05,"(8.704423445763759, 6.26490227481551)","(0.8, 0.38235294117647056)","(1.0, 1.0)","(6.91210071257578, 6.913886590704861)","(0.19341207236010258, 0.42200284068958027)","(115, 33)","(192, 116)",47,"(298, 634)",10,"(279, 80)"
24,1,18,True,24,0.02,3,0.5,2,0.15,0.05,"(6.05506958726079, 4.261571055609468)","(0.925, 0.5882352941176471)","(1.0, 1.0)","(4.6333196678567745, 5.121933162121166)","(0.19341207236010258, 0.42200284068958027)","(120, 34)","(192, 116)",47,"(332, 717)",10,"(313, 89)"
24,1,20,True,24,0.02,3,0.5,2,0.15,0.05,"(4.73866865914798, 2.902607593542851)","(1.225, 0.5294117647058824)","(1.0, 1.0)","(3.5650221802302275, 3.794421411613285)","(0.19341207236010258, 0.42200284068958027)","(117, 34)","(192, 116)",47,"(366, 797)",10,"(347, 101)"
25,1,0,True,24,0.05,3,0.5,2,0.15,0.05,"(74.9250995722324, 71.66105287381362)","(0.0, 0.0)","(0.0, 0.0)","(72.82455150301612, 75.50982533285831)","(0.20650582203331716, 0.3942024628783257)","(0, 0)","(140, 168)",0,"(0, 0)",0,"(0, 0)"
25,1,2,True,24,0.05,3,0.5,2,0.15,0.05,"(53.69595099576221, 51.49284287132164)","(1.0, 0.3333333333333333)","(0.008064516129032258, 0.5666666666666667)","(48.81575671602655, 55.939054447075435)","(0.20463965586785524, 0.4072848877064052)","(53, 16)","(162, 146)",31,"(66, 0)",9,"(43, 0)"
25,1,4,True,24,0.05,3,0.5,2,0.15,0.05,"(40.98881196047615, 35.946609707884114)","(0.7983870967741935, 0.3333333333333333)","(0.5080645161290323, 0.8333333333333334)","(32.72218028915147, 41.440670782100156)","(0.2041298531678829, 0.40158724728294054)","(102, 28)","(150, 158)",52,"(110, 84)",9,"(79, 7)"
25,1,6,True,24,0.05,3,0.5,2,0.15,0.05,"(29.152878742474172, 25.15504749721032)","(0.8225806451612904, 0.43333333333333335)","(0.9112903225806451, 1.0)","(21.9343333978105, 30.70000399265229)","(0.2041298531678829, 0.40158724728294054)","(124, 30)","(150, 158)",52,"(158, 168)",9,"(115, 14)"
25,1,8,True,24,0.05,3,0.5,2,0.15,0.05,"(21.6090257003195, 17.646692022345317)","(1.2016129032258065, 0.43333333333333335)","(1.0, 1.0)","(14.7030233729814, 23.554756027991342)","(0.2041298531678829, 0.40158724728294054)","(121, 30)","(150, 158)",52,"(206, 239)",9,"(151, 22)"
25,1,10,True,24,0.05,3,0.5,2,0.15,0.05,"(16.867411715868943, 12.41029549041786)","(0.8225806451612904, 0.3333333333333333)","(1.0, 1.0)","(10.962630847618627, 17.908902673726708)","(0.2041298531678829, 0.40158724728294054)","(118, 30)","(150, 158)",52,"(254, 341)",9,"(187, 31)"
25,1,12,True,24,0.05,3,0.5,2,0.15,0.05,"(15.706762344345456, 10.765172081004462)","(0.8064516129032258, 0.43333333333333335)","(1.0, 1.0)","(10.972382329750767, 14.31172555131641)","(0.2041298531678829, 0.40158724728294054)","(113, 29)","(150, 158)",52,"(302, 424)",9,"(223, 37)"
25,1,14,True,24,0.05,3,0.5,2,0.15,0.05,"(13.400982369093823, 7.535170017722086)","(1.1693548387096775, 0.4)","(1.0, 1.0)","(9.200136528627777, 11.265435125275163)","(0.2041298531678829, 0.40158724728294054)","(115, 30)","(150, 158)",52,"(350, 492)",9,"(259, 45)"
25,1,16,True,24,0.05,3,0.5,2,0.15,0.05,"(11.042623724625123, 6.535592777756261)","(0.8064516129032258, 0.3)","(1.0, 1.0)","(8.343308493288847, 8.345639604711673)","(0.2041298531678829, 0.40158724728294054)","(113, 29)","(150, 158)",52,"(398, 591)",9,"(295, 53)"
25,1,18,True,24,0.05,3,0.5,2,0.15,0.05,"(8.95386323115026, 4.556042348054147)","(0.8306451612903226, 0.4666666666666667)","(1.0, 1.0)","(6.971317747260828, 6.182601882413376)","(0.2041298531678829, 0.40158724728294054)","(121, 30)","(150, 158)",52,"(446, 674)",9,"(331, 59)"
25,1,20,True,24,0.05,3,0.5,2,0.15,0.05,"(6.513282352134678, 3.183726377124972)","(1.185483870967742, 0.36666666666666664)","(1.0, 1.0)","(4.940583603772453, 4.5801841257129166)","(0.2041298531678829, 0.40158724728294054)","(124, 30)","(150, 158)",52,"(494, 747)",9,"(367, 68)"
26,1,0,True,24,0.08,3,0.5,2,0.15,0.05,"(79.0664891393461, 69.73936578877087)","(0.0, 0.0)","(0.0, 0.0)","(72.91959911641241, 83.82499405778496)","(0.207979002086317, 0.43077381198155745)","(0, 0)","(184, 124)",0,"(0, 0)",0,"(0, 0)"
26,1,2,True,24,0.08,3,0.5,2,0.15,0.05,"(53.75406400783634, 48.48997465852311)","(1.008, 0.6896551724137931)","(0.0, 0.41379310344827586)","(48.87946903661393, 62.099082946543845)","(0.20730172247916737, 0.44822842758292414)","(50, 18)","(210, 98)",34,"(58, 0)",8,"(32, 0)"
26,1,4,True,24,0.08,3,0.5,2,0.15,0.05,"(41.20782409226265, 35.62993847842282)","(0.744, 0.3103448275862069)","(0.544, 0.9310344827586207)","(34.29628036641379, 46.00413213442501)","(0.20314300392573162, 0.4482240781217232)","(91, 26)","(198, 110)",53,"(89, 95)",9,"(58, 13)"
26,1,6,True,24,0.08,3,0.5,2,0.15,0.05,"(30.296740698047824, 25.68007148322892)","(0.904, 0.6206896551724138)","(0.92, 1.0)","(23.99388636987067, 34.76755382589058)","(0.20281413181104813, 0.44834153041916897)","(118, 27)","(197, 111)",54,"(121, 176)",9,"(86, 20)"
26,1,8,True,24,0.08,3,0.5,2,0.15,0.05,"(23.90150572509104, 18.679265969893514)","(1.184, 0.6206896551724138)","(0.984, 1.0)","(18.13939159773446, 26.597746671246203)","(0.20281413181104813, 0.44834153041916897)","(114, 28)","(197, 111)",54,"(153, 253)",9,"(114, 30)"
26,1,10,True,24,0.08,3,0.5,2,0.15,0.05,"(17.22274160185031, 16.628424093922188)","(0.824, 0.3103448275862069)","(0.992, 1.0)","(13.374161088884097, 19.704095363135696)","(0.20281413181104813, 0.44834153041916897)","(121, 27)","(197, 111)",54,"(185, 362)",9,"(142, 43)"
26,1,12,True,24,0.08,3,0.5,2,0.15,0.05,"(13.866456804322098, 14.391621760101955)","(0.896, 0.6206896551724138)","(1.0, 1.0)","(11.204614444027785, 14.597152867061075)","(0.20281413181104813, 0.44834153041916897)","(121, 27)","(197, 111)",54,"(217, 448)",9,"(170, 50)"
26,1,14,True,24,0.08,3,0.5,2,0.15,0.05,"(10.437061319457342, 11.785524603683859)","(1.224, 0.6206896551724138)","(1.0, 1.0)","(8.590601762070019, 10.813836813995222)","(0.20281413181104813, 0.44834153041916897)","(123, 28)","(197, 111)",54,"(249, 525)",9,"(198, 60)"
26,1,16,True,24,0.08,3,0.5,2,0.15,0.05,"(8.165318108862387, 11.229771702011423)","(0.808, 0.3103448275862069)","(1.0, 1.0)","(7.217901234193748, 8.011087347286397)","(0.20281413181104813, 0.44834153041916897)","(121, 27)","(197, 111)",54,"(281, 637)",9,"(226, 73)"
26,1,18,True,24,0.08,3,0.5,2,0.15,0.05,"(9.74341340362924, 10.045713510196684)","(0.888, 0.6206896551724138)","(1.0, 1.0)","(7.854601819153641, 7.654503781631691)","(0.20281413181104813, 0.44834153041916897)","(114, 28)","(197, 111)",54,"(313, 720)",9,"(254, 80)"
26,1,20,True,24,0.08,3,0.5,2,0.15,0.05,"(8.210390227488201, 6.790288693335106)","(1.192, 0.5862068965517241)","(1.0, 1.0)","(5.915634982704182, 6.614889416973064)","(0.20281413181104813, 0.44834153041916897)","(119, 29)","(197, 111)",54,"(345, 796)",9,"(282, 90)"
28,1,0,False,6,0.05,3,0.5,2,0.15,0.05,"(73.92554719433113, 77.37460894093391)","(0.0, 0.0)","(0.0, 0.0)","(0, 74.59744233977322)","(0, 0.41541314692696873)","(0, 0)","(0, 308)",0,"(0, 0)",0,"(0, 0)"
28,1,2,False,6,0.05,3,0.5,2,0.15,0.05,"(55.66854617075957, 57.320520121566396)","(0.7741935483870968, 0.0)","(0.25, 1.0)","(0, 55.26314450155787)","(0, 0.43142750930927665)","(39, 9)","(0, 308)",26,"(141, 0)",0,"(60, 0)"
28,1,4,False,6,0.05,3,0.5,2,0.15,0.05,"(43.19269562535264, 42.464085725009426)","(0.5967741935483871, 0.0)","(0.6532258064516129, 1.0)","(0, 40.93994437892075)","(0, 0.42852741384262427)","(95, 22)","(0, 308)",42,"(260, 64)",0,"(120, 0)"
28,1,6,False,6,0.05,3,0.5,2,0.15,0.05,"(33.1390092315763, 31.45816842967743)","(0.8467741935483871, 0.0)","(0.9193548387096774, 1.0)","(0, 30.94158095168926)","(0, 0.42852741384262427)","(118, 30)","(0, 308)",42,"(382, 115)",0,"(180, 0)"
28,1,8,False,6,0.05,3,0.5,2,0.15,0.05,"(26.1296961380409, 23.304784361979426)","(0.7983870967741935, 0.0)","(0.9758064516129032, 1.0)","(0, 23.77007210246189)","(0, 0.42852741384262427)","(118, 30)","(0, 308)",42,"(504, 175)",0,"(240, 0)"
28,1,10,False,6,0.05,3,0.5,2,0.15,0.05,"(19.357354999937407, 17.264608884412716)","(0.5887096774193549, 0.0)","(0.9758064516129032, 1.0)","(0, 17.60930252042196)","(0, 0.42852741384262427)","(118, 30)","(0, 308)",42,"(626, 243)",0,"(300, 0)"
28,1,12,False,6,0.05,3,0.5,2,0.15,0.05,"(14.34028128815798, 12.789936834516412)","(0.8064516129032258, 0.0)","(0.9758064516129032, 1.0)","(0, 13.045292160625086)","(0, 0.42852741384262427)","(124, 30)","(0, 308)",42,"(748, 295)",0,"(360, 0)"
28,1,14,False,6,0.05,3,0.5,2,0.15,0.05,"(10.623541667968537, 9.475018248378008)","(0.8064516129032258, 0.0)","(1.0, 1.0)","(0, 9.664190126707437)","(0, 0.42852741384262427)","(124, 30)","(0, 308)",42,"(870, 357)",0,"(420, 0)"
28,1,16,False,6,0.05,3,0.5,2,0.15,0.05,"(7.8701132358025365, 7.019266159690202)","(0.6370967741935484, 0.0)","(1.0, 1.0)","(0, 7.159408133997226)","(0, 0.42852741384262427)","(124, 30)","(0, 308)",42,"(992, 426)",0,"(480, 0)"
28,1,18,False,6,0.05,3,0.5,2,0.15,0.05,"(5.8303232839108725, 5.200000266913092)","(0.8064516129032258, 0.0)","(1.0, 1.0)","(0, 5.303819994962048)","(0, 0.42852741384262427)","(124, 30)","(0, 308)",42,"(1114, 481)",0,"(540, 0)"
28,1,20,False,6,0.05,3,0.5,2,0.15,0.05,"(4.319209721186044, 3.8522549452790145)","(0.8064516129032258, 0.0)","(1.0, 1.0)","(0, 3.929166491483902)","(0, 0.42852741384262427)","(124, 30)","(0, 308)",42,"(1236, 543)",0,"(600, 0)"
27,1,0,False,6,0.02,3,0.5,2,0.15,0.05,"(77.47708073542563, 78.53914173605739)","(0.0, 0.0)","(0.0, 0.0)","(0, 77.704665235561)","(0, 0.4170547030282779)","(0, 0)","(0, 308)",0,"(0, 0)",0,"(0, 0)"
27,1,2,False,6,0.02,3,0.5,2,0.15,0.05,"(58.35377450873832, 58.18322723477528)","(0.6859504132231405, 0.0)","(0.24793388429752067, 1.0)","(0, 57.56503183847685)","(0, 0.42646114545962355)","(25, 8)","(0, 308)",23,"(146, 0)",0,"(66, 0)"
27,1,4,False,6,0.02,3,0.5,2,0.15,0.05,"(44.50586665521225, 43.1031948735863)","(0.6528925619834711, 0.0)","(0.6115702479338843, 1.0)","(0, 42.64522446006685)","(0, 0.4250487024760703)","(86, 23)","(0, 308)",36,"(280, 49)",0,"(132, 0)"
27,1,6,False,6,0.02,3,0.5,2,0.15,0.05,"(33.73859281154516, 31.93163213194754)","(0.5206611570247934, 0.0)","(0.9090909090909091, 1.0)","(0, 31.847719725007657)","(0, 0.4251499628789803)","(118, 33)","(0, 308)",39,"(415, 111)",0,"(198, 0)"
27,1,8,False,6,0.02,3,0.5,2,0.15,0.05,"(25.71441629709676, 23.65553489945254)","(0.9008264462809917, 0.0)","(0.9917355371900827, 1.0)","(0, 23.970645917715526)","(0, 0.4251499628789803)","(118, 33)","(0, 308)",39,"(551, 151)",0,"(264, 0)"
27,1,10,False,6,0.02,3,0.5,2,0.15,0.05,"(19.049708127084187, 17.52445127348671)","(0.6694214876033058, 0.0)","(1.0, 1.0)","(0, 17.757891257353503)","(0, 0.4251499628789803)","(118, 33)","(0, 308)",39,"(687, 217)",0,"(330, 0)"
27,1,12,False,6,0.02,3,0.5,2,0.15,0.05,"(15.24381866427301, 12.982432810847897)","(0.5289256198347108, 0.0)","(1.0, 1.0)","(0, 13.748032529839907)","(0, 0.4251499628789803)","(118, 33)","(0, 308)",39,"(823, 279)",0,"(396, 0)"
27,1,14,False,6,0.02,3,0.5,2,0.15,0.05,"(12.533746478784376, 9.617622775052292)","(0.9008264462809917, 0.0)","(1.0, 1.0)","(0, 10.834760923047124)","(0, 0.4251499628789803)","(115, 33)","(0, 308)",39,"(959, 318)",0,"(462, 0)"
27,1,16,False,6,0.02,3,0.5,2,0.15,0.05,"(10.005479767031675, 7.124910191402206)","(0.6446280991735537, 0.0)","(1.0, 1.0)","(0, 8.403863166788899)","(0, 0.4251499628789803)","(118, 33)","(0, 308)",39,"(1095, 383)",0,"(528, 0)"
27,1,18,False,6,0.02,3,0.5,2,0.15,0.05,"(7.412241718079334, 5.278263290511619)","(0.5785123966942148, 0.0)","(1.0, 1.0)","(0, 6.225734958073179)","(0, 0.4251499628789803)","(118, 33)","(0, 308)",39,"(1231, 443)",0,"(594, 0)"
27,1,20,False,6,0.02,3,0.5,2,0.15,0.05,"(5.491123720850333, 3.9102336191664464)","(0.9090909090909091, 0.0)","(1.0, 1.0)","(0, 4.612137894075743)","(0, 0.4251499628789803)","(121, 33)","(0, 308)",39,"(1367, 487)",0,"(660, 0)"
20,1,0,True,6,0.08,3,0.5,2,0.15,0.05,"(73.75556838996556, 68.92429560493451)","(0.0, 0.0)","(0.0, 0.0)","(74.2746785238458, 70.74872323386417)","(0.2096033930618135, 0.4172306483832098)","(0, 0)","(164, 144)",0,"(0, 0)",0,"(0, 0)"
20,1,2,True,6,0.08,3,0.5,2,0.15,0.05,"(63.120689142101604, 65.8434577781896)","(0.8135593220338984, 0.4444444444444444)","(0.01694915254237288, 0.4166666666666667)","(49.78780592738662, 94.66022955582147)","(0.2063948079968351, 0.5343222039643123)","(42, 11)","(193, 115)",39,"(73, 0)",13,"(43, 0)"
20,1,4,True,6,0.08,3,0.5,2,0.15,0.05,"(54.301634049947225, 47.135757174713746)","(0.5254237288135594, 0.4444444444444444)","(0.4576271186440678, 0.8333333333333334)","(33.89435180291959, 77.03154991654081)","(0.20311081548455595, 0.639965191425061)","(68, 25)","(172, 136)",81,"(142, 77)",13,"(72, 14)"
20,1,6,True,6,0.08,3,0.5,2,0.15,0.05,"(51.2224245191412, 38.145671724268865)","(0.5847457627118644, 0.8055555555555556)","(0.7796610169491526, 1.0)","(24.106018452065175, 74.04683570395618)","(0.20163584166550538, 0.6944681960431601)","(66, 30)","(167, 141)",101,"(242, 129)",13,"(107, 21)"
20,1,8,True,6,0.08,3,0.5,2,0.15,0.05,"(42.071583703698266, 28.13458717461579)","(0.7203389830508474, 0.4166666666666667)","(0.9491525423728814, 1.0)","(16.158747398524294, 67.65648784397158)","(0.2023956292735382, 0.7883514635968693)","(78, 30)","(166, 142)",106,"(364, 186)",13,"(141, 38)"
20,1,10,True,6,0.08,3,0.5,2,0.15,0.05,"(36.05201694838399, 26.58848163258932)","(0.5084745762711864, 0.3888888888888889)","(0.9915254237288136, 1.0)","(14.384445344605439, 56.93597136600542)","(0.2023956292735382, 0.8631560591242237)","(88, 29)","(166, 142)",106,"(488, 256)",13,"(175, 51)"
20,1,12,True,6,0.08,3,0.5,2,0.15,0.05,"(24.707007293647774, 20.253334883887742)","(0.6101694915254238, 0.6944444444444444)","(1.0, 1.0)","(11.647834162831916, 37.532023817610884)","(0.2023956292735382, 0.8833415385310243)","(99, 33)","(166, 142)",106,"(612, 307)",13,"(209, 59)"
20,1,14,True,6,0.08,3,0.5,2,0.15,0.05,"(17.610849033395855, 14.169916036024453)","(0.6949152542372882, 0.4444444444444444)","(1.0, 1.0)","(7.807776732244984, 27.04235360945115)","(0.2023956292735382, 0.8869125888634468)","(112, 35)","(166, 142)",106,"(736, 366)",13,"(243, 74)"
20,1,16,True,6,0.08,3,0.5,2,0.15,0.05,"(12.73804956608, 9.93820229850149)","(0.5254237288135594, 0.4166666666666667)","(1.0, 1.0)","(5.233709258594453, 20.03346828399943)","(0.2023956292735382, 0.8869125888634468)","(118, 36)","(166, 142)",106,"(860, 434)",13,"(277, 87)"
20,1,18,True,6,0.08,3,0.5,2,0.15,0.05,"(9.82646504062624, 10.898680577440334)","(0.6101694915254238, 0.7222222222222222)","(1.0, 1.0)","(5.225317579443553, 14.841158328236089)","(0.2023956292735382, 0.8869125888634468)","(117, 34)","(166, 142)",106,"(984, 488)",13,"(311, 96)"
20,1,20,True,6,0.08,3,0.5,2,0.15,0.05,"(7.09899702044705, 7.546984336892614)","(0.7203389830508474, 0.4166666666666667)","(1.0, 1.0)","(3.5026351204034367, 10.994600505579513)","(0.2023956292735382, 0.8869125888634468)","(118, 36)","(166, 142)",106,"(1108, 547)",13,"(345, 111)"
30,1,0,False,12,0.02,3,0.5,2,0.15,0.05,"(74.53771321725458, 73.83120725153458)","(0.0, 0.0)","(0.0, 0.0)","(0, 74.36796827743873)","(0, 0.3930733994172703)","(0, 0)","(0, 308)",0,"(0, 0)",0,"(0, 0)"
30,1,2,False,12,0.02,3,0.5,2,0.15,0.05,"(56.367078662050005, 54.69550358686499)","(0.6581196581196581, 0.0)","(0.21367521367521367, 1.0)","(0, 55.0931459350066)","(0, 0.4041359532622076)","(36, 16)","(0, 308)",23,"(146, 0)",0,"(74, 0)"
30,1,4,False,12,0.02,3,0.5,2,0.15,0.05,"(44.11013631254735, 40.51942564651184)","(0.7350427350427351, 0.0)","(0.5299145299145299, 1.0)","(0, 41.10520040751594)","(0, 0.40048334601103586)","(86, 31)","(0, 308)",36,"(273, 46)",0,"(148, 0)"
30,1,6,False,12,0.02,3,0.5,2,0.15,0.05,"(32.90022412938188, 30.01752881049407)","(0.6410256410256411, 0.0)","(0.8888888888888888, 1.0)","(0, 30.532987635102714)","(0, 0.39689763084245483)","(114, 37)","(0, 308)",37,"(397, 108)",0,"(222, 0)"
30,1,8,False,12,0.02,3,0.5,2,0.15,0.05,"(24.373085499558403, 22.237532282652417)","(0.8888888888888888, 0.0)","(0.9743589743589743, 1.0)","(0, 22.61939357193369)","(0, 0.39689763084245483)","(117, 37)","(0, 308)",37,"(521, 159)",0,"(296, 0)"
30,1,10,False,12,0.02,3,0.5,2,0.15,0.05,"(19.133371997375168, 16.47396909798682)","(0.8205128205128205, 0.0)","(0.9914529914529915, 1.0)","(0, 17.302527735712506)","(0, 0.39689763084245483)","(114, 37)","(0, 308)",37,"(645, 223)",0,"(370, 0)"
30,1,12,False,12,0.02,3,0.5,2,0.15,0.05,"(14.565587213761312, 12.204216474736201)","(0.6410256410256411, 0.0)","(1.0, 1.0)","(0, 13.016186615478986)","(0, 0.39689763084245483)","(114, 37)","(0, 308)",37,"(769, 290)",0,"(444, 0)"
30,1,14,False,12,0.02,3,0.5,2,0.15,0.05,"(10.790452402883036, 9.041105933628579)","(0.905982905982906, 0.0)","(1.0, 1.0)","(0, 9.64262820854033)","(0, 0.39689763084245483)","(117, 37)","(0, 308)",37,"(893, 341)",0,"(518, 0)"
30,1,16,False,12,0.02,3,0.5,2,0.15,0.05,"(7.993763749454577, 6.6978160107456475)","(0.811965811965812, 0.0)","(1.0, 1.0)","(0, 7.143434672146189)","(0, 0.39689763084245483)","(117, 37)","(0, 308)",37,"(1017, 406)",0,"(592, 0)"
30,1,18,False,12,0.02,3,0.5,2,0.15,0.05,"(5.921925837420964, 4.961864139534113)","(0.6410256410256411, 0.0)","(1.0, 1.0)","(0, 5.291986563375432)","(0, 0.39689763084245483)","(117, 37)","(0, 308)",37,"(1141, 474)",0,"(666, 0)"
30,1,20,False,12,0.02,3,0.5,2,0.15,0.05,"(4.387070561887285, 3.6758393631140844)","(0.905982905982906, 0.0)","(1.0, 1.0)","(0, 3.9204000697513446)","(0, 0.39689763084245483)","(117, 37)","(0, 308)",37,"(1265, 525)",0,"(740, 0)"
31,1,0,False,12,0.05,3,0.5,2,0.15,0.05,"(74.14031868583471, 73.86085028529344)","(0.0, 0.0)","(0.0, 0.0)","(0, 74.06591476101528)","(0, 0.3773945975137692)","(0, 0)","(0, 308)",0,"(0, 0)",0,"(0, 0)"
31,1,2,False,12,0.05,3,0.5,2,0.15,0.05,"(56.12206299271275, 54.717463686389806)","(0.8141592920353983, 0.0)","(0.168141592920354, 1.0)","(0, 54.86937918641913)","(0, 0.38849780556558816)","(37, 14)","(0, 308)",24,"(144, 0)",0,"(82, 0)"
31,1,4,False,12,0.05,3,0.5,2,0.15,0.05,"(43.634933244326184, 40.53569408836782)","(0.7168141592920354, 0.0)","(0.6106194690265486, 1.0)","(0, 40.973548673300115)","(0, 0.38642196534047335)","(88, 37)","(0, 308)",34,"(269, 57)",0,"(164, 0)"
31,1,6,False,12,0.05,3,0.5,2,0.15,0.05,"(32.41321240770391, 30.029580768643083)","(0.6194690265486725, 0.0)","(0.9380530973451328, 1.0)","(0, 30.35395142316997)","(0, 0.38606407319460384)","(110, 41)","(0, 308)",35,"(399, 119)",0,"(246, 0)"
31,1,8,False,12,0.05,3,0.5,2,0.15,0.05,"(24.01229834245379, 22.2464605928441)","(1.0265486725663717, 0.0)","(1.0, 1.0)","(0, 22.486760283972064)","(0, 0.38606407319460384)","(113, 41)","(0, 308)",35,"(529, 163)",0,"(328, 0)"
31,1,10,False,12,0.05,3,0.5,2,0.15,0.05,"(17.788748132535186, 16.480583352856716)","(0.7168141592920354, 0.0)","(1.0, 1.0)","(0, 16.658601742468512)","(0, 0.38606407319460384)","(113, 41)","(0, 308)",35,"(659, 234)",0,"(410, 0)"
31,1,12,False,12,0.05,3,0.5,2,0.15,0.05,"(13.178228739699934, 12.209116435260055)","(0.6194690265486725, 0.0)","(1.0, 1.0)","(0, 12.340995701900882)","(0, 0.38606407319460384)","(113, 41)","(0, 308)",35,"(789, 297)",0,"(492, 0)"
31,1,14,False,12,0.05,3,0.5,2,0.15,0.05,"(9.762671966681184, 9.044735913665269)","(1.0265486725663717, 0.0)","(1.0, 1.0)","(0, 9.142434477322936)","(0, 0.38606407319460384)","(113, 41)","(0, 308)",35,"(919, 341)",0,"(574, 0)"
31,1,16,False,12,0.05,3,0.5,2,0.15,0.05,"(7.2323652754560435, 6.700505166097539)","(0.7168141592920354, 0.0)","(1.0, 1.0)","(0, 6.772882042189573)","(0, 0.38606407319460384)","(113, 41)","(0, 308)",35,"(1049, 412)",0,"(656, 0)"
31,1,18,False,12,0.05,3,0.5,2,0.15,0.05,"(5.357867974683593, 4.96385631481704)","(0.6194690265486725, 0.0)","(1.0, 1.0)","(0, 5.017474423382042)","(0, 0.38606407319460384)","(113, 41)","(0, 308)",35,"(1179, 475)",0,"(738, 0)"
31,1,20,False,12,0.05,3,0.5,2,0.15,0.05,"(3.969206219652657, 3.6773152028624665)","(1.0265486725663717, 0.0)","(1.0, 1.0)","(0, 3.717036474645911)","(0, 0.38606407319460384)","(113, 41)","(0, 308)",35,"(1309, 519)",0,"(820, 0)"
33,1,0,False,24,0.02,3,0.5,2,0.15,0.05,"(73.92185534116621, 72.42558020993863)","(0.0, 0.0)","(0.0, 0.0)","(0, 73.57207673906106)","(0, 0.3954207326992397)","(0, 0)","(0, 308)",0,"(0, 0)",0,"(0, 0)"
33,1,2,False,24,0.02,3,0.5,2,0.15,0.05,"(56.474879595105826, 53.654189462967786)","(0.6440677966101694, 0.0)","(0.22033898305084745, 1.0)","(0, 54.50353498169004)","(0, 0.4048254606741656)","(29, 15)","(0, 308)",24,"(146, 0)",0,"(72, 0)"
33,1,4,False,24,0.02,3,0.5,2,0.15,0.05,"(43.497997087033, 39.74800117007556)","(0.8050847457627118, 0.0)","(0.559322033898305, 1.0)","(0, 40.377211805999366)","(0, 0.40142323778491246)","(97, 30)","(0, 308)",36,"(281, 43)",0,"(144, 0)"
33,1,6,False,24,0.02,3,0.5,2,0.15,0.05,"(32.319246598757566, 29.446043502470236)","(0.5084745762711864, 0.0)","(0.9576271186440678, 1.0)","(0, 29.912174206209304)","(0, 0.40187608514801165)","(118, 36)","(0, 308)",37,"(421, 110)",0,"(216, 0)"
33,1,8,False,24,0.02,3,0.5,2,0.15,0.05,"(23.942686759065243, 21.814165553616455)","(0.788135593220339, 0.0)","(1.0, 1.0)","(0, 22.159483672165564)","(0, 0.40187608514801165)","(118, 36)","(0, 308)",37,"(561, 155)",0,"(288, 0)"
33,1,10,False,24,0.02,3,0.5,2,0.15,0.05,"(17.73717860319043, 16.160331311086566)","(0.8389830508474576, 0.0)","(1.0, 1.0)","(0, 16.416149265239262)","(0, 0.40187608514801165)","(118, 36)","(0, 308)",37,"(701, 209)",0,"(360, 0)"
33,1,12,False,24,0.02,3,0.5,2,0.15,0.05,"(13.140025092729383, 11.971867887506203)","(0.5084745762711864, 0.0)","(1.0, 1.0)","(0, 12.161382489120049)","(0, 0.40187608514801165)","(118, 36)","(0, 308)",37,"(841, 278)",0,"(432, 0)"
33,1,14,False,24,0.02,3,0.5,2,0.15,0.05,"(9.7343700089089, 8.86897786665894)","(0.788135593220339, 0.0)","(1.0, 1.0)","(0, 9.009373736619713)","(0, 0.40187608514801165)","(118, 36)","(0, 308)",37,"(981, 323)",0,"(504, 0)"
33,1,16,False,24,0.02,3,0.5,2,0.15,0.05,"(8.555863327899756, 6.570300402443814)","(0.8389830508474576, 0.0)","(1.0, 1.0)","(0, 7.361091033556884)","(0, 0.40187608514801165)","(115, 36)","(0, 308)",37,"(1121, 377)",0,"(576, 0)"
33,1,18,False,24,0.02,3,0.5,2,0.15,0.05,"(6.686020270276629, 4.867398253482802)","(0.4745762711864407, 0.0)","(1.0, 1.0)","(0, 5.63083355288175)","(0, 0.40187608514801165)","(115, 36)","(0, 308)",37,"(1261, 444)",0,"(648, 0)"
33,1,20,False,24,0.02,3,0.5,2,0.15,0.05,"(4.953125640068228, 3.6058573134944294)","(0.8220338983050848, 0.0)","(1.0, 1.0)","(0, 4.171424093600773)","(0, 0.40187608514801165)","(118, 36)","(0, 308)",37,"(1401, 486)",0,"(720, 0)"
36,2,0,True,6,0.02,3,0.5,2,0.15,0.05,"(76.69864228505838, 76.28289216791764)","(0.0, 0.0)","(0.0, 0.0)","(80.74657444131523, 71.08722510727988)","(0.213010112231699, 0.4119071886338508)","(0, 0)","(176, 132)",0,"(0, 0)",0,"(0, 0)"
36,2,2,True,6,0.02,3,0.5,2,0.15,0.05,"(54.552340482976895, 56.05676423875827)","(0.9166666666666666, 0.29411764705882354)","(0.0, 0.5)","(54.12604749672258, 52.66271161717581)","(0.2095586306543504, 0.4383350148772702)","(38, 8)","(205, 103)",39,"(72, 0)",15,"(48, 0)"
