RunId,iteration,Step,has_regulation,num_month_rent_renovation,rent_increase_differential,max_complaint,rent_discount,init_num_people,base_decay_constant,decay_differential,mean_quality,mean_complaints,mean_displacement,mean_housing_quality,mean_rent_price,hh_low_quality,hh_rent_regulation,movement,attempt,movement_li,attempt_li
21,3,16,True,6,0.08,4,0.5,2,0.15,0.05,"(45.55938410142922, 39.10097240767598)","(0.7767857142857143, 0.5714285714285714)","(0.9732142857142857, 0.9285714285714286)","(29.35672644986387, 46.477399438036784)","(0.19589443811713173, 1.0050657477372116)","(64, 26)","(157, 151)",162,"(942, 232)",17,"(379, 45)"
21,3,18,True,6,0.08,4,0.5,2,0.15,0.05,"(45.00382654952385, 38.04816881623263)","(0.8035714285714286, 0.5476190476190477)","(0.9732142857142857, 0.9285714285714286)","(29.239960280554037, 47.142054202401404)","(0.19762897104044705, 1.0552066849699508)","(69, 31)","(158, 150)",169,"(1085, 263)",17,"(425, 52)"
21,3,20,True,6,0.08,4,0.5,2,0.15,0.05,"(39.13212427800419, 30.378278938320975)","(0.9017857142857143, 0.6904761904761905)","(0.9910714285714286, 0.9523809523809523)","(26.214512081691893, 38.15962081723004)","(0.1969579978609447, 1.0943597899295843)","(65, 31)","(158, 150)",170,"(1227, 292)",17,"(471, 58)"
13,2,0,True,3,0.1,4,0.5,2,0.15,0.05,"(76.59738098774336, 78.8067862948183)","(0.0, 0.0)","(0.0, 0.0)","(73.99885536484979, 80.2724459031037)","(0.21894034116676359, 0.4284671672845777)","(0, 0)","(160, 148)",0,"(0, 0)",0,"(0, 0)"
13,2,2,True,3,0.1,4,0.5,2,0.15,0.05,"(67.40056433059404, 64.25007965677817)","(0.704, 0.3448275862068966)","(0.04, 0.4827586206896552)","(49.602916134750714, 100.0)","(0.21823663684349892, 0.5607157950552171)","(41, 8)","(184, 124)",45,"(80, 0)",6,"(34, 0)"
13,2,4,True,3,0.1,4,0.5,2,0.15,0.05,"(62.58308458010313, 51.81208588919402)","(0.992, 0.9310344827586207)","(0.368, 0.5862068965517241)","(38.80965202625833, 100.0)","(0.21609074310759097, 0.7168209094167364)","(50, 19)","(181, 127)",77,"(164, 33)",6,"(61, 3)"
13,2,6,True,3,0.1,4,0.5,2,0.15,0.05,"(64.26395341350185, 56.92240052857207)","(0.712, 0.5172413793103449)","(0.776, 0.896551724137931)","(39.71524437115381, 100.0)","(0.21398846700912938, 0.9142362552940171)","(44, 12)","(181, 127)",103,"(279, 82)",7,"(88, 12)"
13,2,8,True,3,0.1,4,0.5,2,0.15,0.05,"(60.328736840557184, 52.729331261373865)","(0.88, 0.7241379310344828)","(0.88, 0.9310344827586207)","(33.89726691581234, 100.0)","(0.21454889439874503, 1.14587617072773)","(46, 11)","(181, 127)",105,"(399, 114)",7,"(116, 16)"
13,2,10,True,3,0.1,4,0.5,2,0.15,0.05,"(60.18767053086404, 54.114274672526854)","(0.912, 0.4827586206896552)","(0.92, 0.9310344827586207)","(33.097650539478494, 100.0)","(0.21491001062121948, 1.434919566778736)","(49, 13)","(181, 127)",106,"(521, 152)",7,"(146, 22)"
13,2,12,True,3,0.1,4,0.5,2,0.15,0.05,"(61.24613427126246, 49.365427595808875)","(0.792, 0.6206896551724138)","(0.944, 0.9655172413793104)","(32.990071646516064, 100.0)","(0.2148001401926634, 1.801494705314328)","(50, 16)","(181, 127)",108,"(643, 191)",7,"(176, 27)"
13,2,14,True,3,0.1,4,0.5,2,0.15,0.05,"(58.144411163976585, 45.63047162810349)","(0.936, 0.6551724137931034)","(0.952, 1.0)","(28.326809745996183, 100.0)","(0.21456717688209087, 2.2557426010515695)","(55, 16)","(181, 127)",110,"(765, 225)",7,"(206, 33)"
13,2,16,True,3,0.1,4,0.5,2,0.15,0.05,"(60.00816225012077, 47.716599955881826)","(0.808, 0.5862068965517241)","(0.96, 1.0)","(30.475976767367293, 100.0)","(0.21456717688209087, 2.8296035187590878)","(50, 15)","(181, 127)",110,"(887, 268)",7,"(236, 38)"
13,2,18,True,3,0.1,4,0.5,2,0.15,0.05,"(57.66740655075112, 46.38617895503515)","(0.856, 0.5172413793103449)","(0.976, 1.0)","(27.51749632787668, 100.0)","(0.21456717688209087, 3.5494546539314014)","(54, 14)","(181, 127)",110,"(1009, 304)",7,"(266, 43)"
13,2,20,True,3,0.1,4,0.5,2,0.15,0.05,"(57.67036900512579, 44.49180565578315)","(0.816, 0.7241379310344828)","(0.976, 1.0)","(26.929599606548315, 100.0)","(0.21456717688209087, 4.452435917891549)","(56, 15)","(181, 127)",110,"(1131, 340)",7,"(296, 47)"
17,2,0,True,6,0.15,4,0.5,2,0.15,0.05,"(74.40315314631009, 75.83669154703321)","(0.0, 0.0)","(0.0, 0.0)","(75.09598054673008, 74.24952351278885)","(0.193740677066101, 0.38959830313496757)","(0, 0)","(188, 120)",0,"(0, 0)",0,"(0, 0)"
17,2,2,True,6,0.15,4,0.5,2,0.15,0.05,"(59.118246405070266, 59.81775427988767)","(0.9217391304347826, 0.4358974358974359)","(0.0, 0.38461538461538464)","(50.338341137175554, 100.0)","(0.19040663066835295, 0.5761432842155951)","(38, 7)","(223, 85)",50,"(77, 0)",13,"(40, 0)"
17,2,4,True,6,0.15,4,0.5,2,0.15,0.05,"(57.3315001860078, 50.16349020909291)","(1.3304347826086957, 1.1282051282051282)","(0.2782608695652174, 0.5128205128205128)","(43.12476049067905, 100.0)","(0.1884701836634497, 0.812911491587688)","(32, 20)","(217, 91)",89,"(145, 38)",13,"(71, 4)"
17,2,6,True,6,0.15,4,0.5,2,0.15,0.05,"(60.24980465153099, 51.850635352228515)","(0.7652173913043478, 0.48717948717948717)","(0.8260869565217391, 0.8717948717948718)","(44.34010496678368, 100.0)","(0.1890257294857279, 1.098742268006083)","(40, 17)","(217, 91)",104,"(229, 103)",14,"(103, 19)"
17,2,8,True,6,0.15,4,0.5,2,0.15,0.05,"(55.14734939756874, 44.17588731762822)","(1.0869565217391304, 0.8974358974358975)","(0.8695652173913043, 0.8717948717948718)","(37.07249851941817, 100.0)","(0.189371370991714, 1.504202466654164)","(37, 20)","(217, 91)",107,"(315, 132)",15,"(137, 22)"
17,2,10,True,6,0.15,4,0.5,2,0.15,0.05,"(53.96960562191157, 45.39501738645895)","(1.0260869565217392, 0.5897435897435898)","(0.8869565217391304, 0.9230769230769231)","(35.83556055823451, 100.0)","(0.189371370991714, 2.0591027566028854)","(59, 22)","(217, 91)",107,"(403, 180)",15,"(173, 33)"
17,2,12,True,6,0.15,4,0.5,2,0.15,0.05,"(54.33843764648863, 44.70092421325409)","(0.991304347826087, 0.6923076923076923)","(0.9217391304347826, 0.9743589743589743)","(35.52091531210727, 100.0)","(0.18917945364024216, 2.812605056132485)","(41, 19)","(217, 91)",108,"(489, 225)",15,"(207, 40)"
17,2,14,True,6,0.15,4,0.5,2,0.15,0.05,"(50.24112153183672, 40.41515933652582)","(1.0695652173913044, 0.8205128205128205)","(0.9565217391304348, 0.9743589743589743)","(30.883414926783043, 100.0)","(0.189371370991714, 3.85852631967389)","(61, 26)","(217, 91)",109,"(575, 269)",15,"(241, 49)"
17,2,16,True,6,0.15,4,0.5,2,0.15,0.05,"(50.42735743066451, 38.970933245486435)","(1.0521739130434782, 0.7692307692307693)","(0.9565217391304348, 0.9743589743589743)","(30.400527599970474, 100.0)","(0.189371370991714, 5.281936679001587)","(55, 23)","(217, 91)",109,"(663, 315)",15,"(277, 57)"
17,2,18,True,6,0.15,4,0.5,2,0.15,0.05,"(49.05293728275722, 38.828654750256256)","(1.0434782608695652, 0.7692307692307693)","(0.9652173913043478, 0.9743589743589743)","(29.082456598011582, 100.0)","(0.189371370991714, 7.23044311988527)","(62, 25)","(217, 91)",109,"(751, 362)",15,"(313, 65)"
17,2,20,True,6,0.15,4,0.5,2,0.15,0.05,"(50.73758091080188, 36.92367367241213)","(1.0347826086956522, 0.8461538461538461)","(0.9652173913043478, 0.9743589743589743)","(29.897507826847978, 100.0)","(0.18948138171650514, 9.890955266218139)","(46, 23)","(217, 91)",110,"(839, 403)",15,"(349, 72)"
14,2,0,True,3,0.15,4,0.5,2,0.15,0.05,"(74.6632870426885, 73.59611133009032)","(0.0, 0.0)","(0.0, 0.0)","(75.56605112907451, 73.25468706581239)","(0.2154997853434751, 0.4322419951580758)","(0, 0)","(160, 148)",0,"(0, 0)",0,"(0, 0)"
14,2,2,True,3,0.15,4,0.5,2,0.15,0.05,"(66.6767921470944, 58.957694315103375)","(0.6935483870967742, 0.43333333333333335)","(0.07258064516129033, 0.5)","(50.6534388715727, 100.0)","(0.21524272597399224, 0.6216283912929774)","(36, 12)","(191, 117)",56,"(91, 0)",9,"(35, 0)"
14,2,4,True,3,0.15,4,0.5,2,0.15,0.05,"(62.5194330566946, 51.32817003203344)","(1.1612903225806452, 0.7)","(0.3629032258064516, 0.7)","(44.12848557495863, 100.0)","(0.21222226942461977, 0.8638126168644822)","(37, 17)","(191, 117)",78,"(177, 31)",9,"(65, 4)"
14,2,6,True,3,0.15,4,0.5,2,0.15,0.05,"(62.81037304696391, 45.95118145912764)","(0.7983870967741935, 0.6333333333333333)","(0.8064516129032258, 0.8666666666666667)","(42.195495904530716, 100.0)","(0.21499737782731393, 1.1753463371156159)","(49, 20)","(191, 117)",87,"(283, 80)",9,"(97, 9)"
14,2,8,True,3,0.15,4,0.5,2,0.15,0.05,"(62.85440467601505, 46.84975355326863)","(0.8870967741935484, 0.6666666666666666)","(0.8629032258064516, 0.9)","(42.14840962892672, 100.0)","(0.21457322098525972, 1.6117410635711185)","(32, 14)","(191, 117)",89,"(389, 114)",9,"(129, 15)"
14,2,10,True,3,0.15,4,0.5,2,0.15,0.05,"(59.49573422019515, 41.1926072737713)","(0.9032258064516129, 0.5333333333333333)","(0.9193548387096774, 0.9666666666666667)","(36.82665993243055, 100.0)","(0.21458887733664622, 2.2052080133982073)","(57, 21)","(191, 117)",91,"(495, 157)",9,"(161, 22)"
14,2,12,True,3,0.15,4,0.5,2,0.15,0.05,"(64.15950573470484, 44.281484262298434)","(0.8387096774193549, 0.6666666666666666)","(0.9354838709677419, 0.9666666666666667)","(42.127030009819556, 100.0)","(0.21458887733664622, 3.0187092495408057)","(28, 14)","(191, 117)",91,"(601, 195)",9,"(193, 27)"
14,2,14,True,3,0.15,4,0.5,2,0.15,0.05,"(60.81161619135264, 46.397849453857106)","(0.8225806451612904, 0.5666666666666667)","(0.9516129032258065, 0.9666666666666667)","(39.00151886505693, 100.0)","(0.21458887733664622, 4.132311091696408)","(52, 17)","(191, 117)",91,"(707, 234)",9,"(225, 32)"
14,2,16,True,3,0.15,4,0.5,2,0.15,0.05,"(60.17575265898089, 43.05035371375481)","(0.8064516129032258, 0.4666666666666667)","(0.9516129032258065, 0.9666666666666667)","(37.750155715877675, 100.0)","(0.21469330301407435, 5.664614276223)","(46, 18)","(191, 117)",93,"(813, 273)",9,"(257, 38)"
14,2,18,True,3,0.15,4,0.5,2,0.15,0.05,"(58.41112433769515, 39.890485259808926)","(1.0241935483870968, 0.7333333333333333)","(0.9516129032258065, 0.9666666666666667)","(34.91645790826361, 100.0)","(0.21490476168647116, 7.730242565863271)","(51, 21)","(191, 117)",95,"(919, 308)",9,"(289, 42)"
14,2,20,True,3,0.15,4,0.5,2,0.15,0.05,"(60.93819091265639, 38.69869259711582)","(0.8225806451612904, 0.5)","(0.9596774193548387, 0.9666666666666667)","(37.26860746185325, 100.0)","(0.21457022481008398, 10.600962117678225)","(36, 18)","(191, 117)",96,"(1025, 355)",9,"(321, 49)"
19,3,0,True,3,0.1,4,0.5,2,0.15,0.05,"(77.49817178219861, 83.12053817149781)","(0.0, 0.0)","(0.0, 0.0)","(74.99526307287731, 82.92562462957682)","(0.21711260298641671, 0.42753538853975903)","(0, 0)","(164, 144)",0,"(0, 0)",0,"(0, 0)"
19,3,2,True,3,0.1,4,0.5,2,0.15,0.05,"(65.41025405742671, 71.86790257580923)","(0.7768595041322314, 0.24242424242424243)","(0.008264462809917356, 0.6060606060606061)","(50.270828195466, 100.0)","(0.21582508256223473, 0.5728274282889624)","(40, 7)","(188, 120)",49,"(90, 0)",9,"(49, 0)"
19,3,4,True,3,0.1,4,0.5,2,0.15,0.05,"(63.82602765145288, 64.04729578507971)","(1.0, 0.9696969696969697)","(0.371900826446281, 0.6060606060606061)","(40.48328589771487, 100.0)","(0.21466521860812493, 0.7412456109146482)","(42, 13)","(178, 130)",76,"(179, 33)",9,"(89, 0)"
19,3,6,True,3,0.1,4,0.5,2,0.15,0.05,"(65.97027956123775, 62.862363099778)","(0.743801652892562, 0.2727272727272727)","(0.7851239669421488, 0.8484848484848485)","(40.85679261939497, 100.0)","(0.21244424127855233, 0.9256239263244539)","(37, 13)","(180, 128)",98,"(304, 79)",9,"(130, 7)"
19,3,8,True,3,0.1,4,0.5,2,0.15,0.05,"(61.206047642666356, 59.829524227528246)","(0.8347107438016529, 0.8787878787878788)","(0.8760330578512396, 0.8484848484848485)","(33.927677348576694, 100.0)","(0.21265484296336135, 1.1718079182111554)","(40, 13)","(180, 128)",104,"(429, 108)",9,"(170, 7)"
19,3,10,True,3,0.1,4,0.5,2,0.15,0.05,"(61.34857776016942, 64.62730909909372)","(1.0495867768595042, 0.36363636363636365)","(0.9090909090909091, 0.9090909090909091)","(34.60187633237823, 100.0)","(0.21265484296336135, 1.4699158526040736)","(41, 10)","(180, 128)",104,"(555, 145)",9,"(210, 15)"
19,3,12,True,3,0.1,4,0.5,2,0.15,0.05,"(60.589362262574454, 61.247110294610586)","(0.6363636363636364, 0.8484848484848485)","(0.9421487603305785, 0.9090909090909091)","(32.68413950325548, 100.0)","(0.212943760095954, 1.8376845095316332)","(41, 10)","(181, 127)",105,"(680, 185)",9,"(250, 16)"
19,3,14,True,3,0.1,4,0.5,2,0.15,0.05,"(57.758423115693546, 56.52625735284123)","(1.0082644628099173, 0.5151515151515151)","(0.9421487603305785, 0.9696969696969697)","(28.183220201007146, 100.0)","(0.212943760095954, 2.30519144875648)","(52, 17)","(181, 127)",105,"(804, 219)",9,"(290, 25)"
19,3,16,True,3,0.1,4,0.5,2,0.15,0.05,"(58.25693487924057, 58.07308540241115)","(0.6363636363636364, 0.7272727272727273)","(0.9586776859504132, 0.9696969696969697)","(28.787359159942508, 100.0)","(0.212943760095954, 2.8916321533201303)","(46, 14)","(181, 127)",105,"(928, 263)",9,"(330, 28)"
19,3,18,True,3,0.1,4,0.5,2,0.15,0.05,"(57.98956788033847, 57.9363281200257)","(0.8760330578512396, 0.5151515151515151)","(0.9669421487603306, 0.9696969696969697)","(28.28570158186996, 100.0)","(0.212943760095954, 3.6272633731247717)","(51, 12)","(181, 127)",105,"(1052, 296)",9,"(370, 36)"
19,3,20,True,3,0.1,4,0.5,2,0.15,0.05,"(59.85518213482025, 56.564847171045905)","(0.768595041322314, 0.7575757575757576)","(0.9669421487603306, 0.9696969696969697)","(29.6176531981534, 100.0)","(0.212943760095954, 4.550039175247714)","(36, 12)","(181, 127)",105,"(1176, 335)",9,"(410, 40)"
22,3,0,True,6,0.1,4,0.5,2,0.15,0.05,"(77.23217460665438, 75.15815042651037)","(0.0, 0.0)","(0.0, 0.0)","(75.2066295772556, 78.62581655186091)","(0.20656676597799942, 0.4233603499348625)","(0, 0)","(168, 140)",0,"(0, 0)",0,"(0, 0)"
22,3,2,True,6,0.1,4,0.5,2,0.15,0.05,"(66.5480480200694, 62.92353715741189)","(0.7226890756302521, 0.3142857142857143)","(0.01680672268907563, 0.5142857142857142)","(50.41251140041123, 100.0)","(0.20848710235965612, 0.5402931009521869)","(34, 16)","(193, 115)",45,"(82, 0)",10,"(44, 0)"
22,3,4,True,6,0.1,4,0.5,2,0.15,0.05,"(64.44971898397066, 55.21655068455045)","(1.1008403361344539, 1.1428571428571428)","(0.2605042016806723, 0.5714285714285714)","(40.757088010818634, 100.0)","(0.20506863614435972, 0.7033634985516853)","(36, 16)","(185, 123)",79,"(166, 28)",10,"(83, 0)"
22,3,6,True,6,0.1,4,0.5,2,0.15,0.05,"(66.68437083106063, 55.14533445528894)","(0.6554621848739496, 0.34285714285714286)","(0.7310924369747899, 0.9142857142857143)","(39.7067540621701, 100.0)","(0.20305142987645763, 0.8913119338140343)","(37, 18)","(184, 124)",106,"(284, 80)",11,"(124, 11)"
22,3,8,True,6,0.1,4,0.5,2,0.15,0.05,"(62.50842504985501, 45.77703548530736)","(0.9663865546218487, 0.8857142857142857)","(0.8403361344537815, 0.9428571428571428)","(32.4805658539797, 100.0)","(0.20313080766182387, 1.1297126092719318)","(47, 24)","(185, 123)",113,"(414, 103)",11,"(165, 13)"
22,3,10,True,6,0.1,4,0.5,2,0.15,0.05,"(64.27924020492969, 44.56303976217133)","(0.680672268907563, 0.5142857142857142)","(0.8991596638655462, 0.9714285714285714)","(32.941202029106314, 100.0)","(0.20316715696166254, 1.4173177962002932)","(38, 21)","(185, 123)",114,"(542, 148)",11,"(205, 23)"
22,3,12,True,6,0.1,4,0.5,2,0.15,0.05,"(62.505625341420696, 41.16022464819365)","(0.8487394957983193, 0.8285714285714286)","(0.8991596638655462, 1.0)","(29.774870683261227, 100.0)","(0.20298456982566032, 1.7775020570695959)","(48, 23)","(185, 123)",115,"(670, 174)",11,"(245, 27)"
22,3,14,True,6,0.1,4,0.5,2,0.15,0.05,"(59.1417555321154, 39.89754907571929)","(0.8907563025210085, 0.6857142857142857)","(0.907563025210084, 1.0)","(25.794859163457538, 100.0)","(0.20298456982566032, 2.229698580388101)","(57, 23)","(185, 123)",115,"(798, 210)",11,"(285, 35)"
22,3,16,True,6,0.1,4,0.5,2,0.15,0.05,"(58.858315631433534, 41.53207205258726)","(0.9411764705882353, 0.7714285714285715)","(0.9327731092436975, 1.0)","(25.678027631859702, 100.0)","(0.20298456982566032, 2.7969338992388346)","(41, 18)","(185, 123)",115,"(926, 245)",11,"(325, 40)"
22,3,18,True,6,0.1,4,0.5,2,0.15,0.05,"(57.46258248580476, 46.23476610621018)","(0.865546218487395, 0.7142857142857143)","(0.9495798319327731, 1.0)","(25.462916548141205, 100.0)","(0.20298456982566032, 3.508473883205194)","(53, 18)","(185, 123)",115,"(1054, 287)",11,"(365, 48)"
22,3,20,True,6,0.1,4,0.5,2,0.15,0.05,"(59.76052087486938, 45.00144416495291)","(0.8991596638655462, 0.7428571428571429)","(0.957983193277311, 1.0)","(27.352713651858586, 100.0)","(0.20316715696166254, 4.401973937983048)","(36, 14)","(185, 123)",116,"(1182, 322)",11,"(405, 54)"
27,4,0,True,6,0.08,4,0.5,2,0.15,0.05,"(72.7269766411284, 76.46703378819032)","(0.0, 0.0)","(0.0, 0.0)","(73.05534293532641, 74.44417987752972)","(0.1968479948492926, 0.4021767902097267)","(0, 0)","(160, 148)",0,"(0, 0)",0,"(0, 0)"
27,4,2,True,6,0.08,4,0.5,2,0.15,0.05,"(65.7381630572171, 59.2181278737877)","(0.6283185840707964, 0.4146341463414634)","(0.035398230088495575, 0.5121951219512195)","(48.9704608395574, 96.13092579165286)","(0.19681840333222794, 0.5059345558550997)","(42, 14)","(187, 121)",44,"(92, 0)",8,"(50, 0)"
27,4,4,True,6,0.08,4,0.5,2,0.15,0.05,"(54.32800008887932, 49.77981033957448)","(0.9911504424778761, 0.8048780487804879)","(0.19469026548672566, 0.6097560975609756)","(39.78871150552922, 74.29992003444853)","(0.19333880240233528, 0.5923882998763963)","(51, 23)","(176, 132)",71,"(164, 28)",8,"(92, 4)"
27,4,6,True,6,0.08,4,0.5,2,0.15,0.05,"(56.05125897063028, 41.68601211601718)","(0.8407079646017699, 0.6341463414634146)","(0.5486725663716814, 0.8780487804878049)","(31.37129353726819, 76.50390378465175)","(0.19267696683492133, 0.6432822029361395)","(58, 29)","(167, 141)",105,"(265, 78)",10,"(136, 14)"
27,4,8,True,6,0.08,4,0.5,2,0.15,0.05,"(58.52222095390529, 42.76504735061267)","(0.8141592920353983, 0.7804878048780488)","(0.7610619469026548, 0.926829268292683)","(30.3117109804076, 77.19858857654835)","(0.19233607165226776, 0.7402486822106784)","(41, 21)","(169, 139)",135,"(385, 113)",12,"(180, 21)"
27,4,10,True,6,0.08,4,0.5,2,0.15,0.05,"(56.67175861145447, 41.36824791319543)","(0.7168141592920354, 0.43902439024390244)","(0.8938053097345132, 0.975609756097561)","(26.188891501464404, 76.09390362879765)","(0.19141011920516054, 0.8385053049064801)","(56, 26)","(169, 139)",147,"(518, 150)",12,"(224, 32)"
27,4,12,True,6,0.08,4,0.5,2,0.15,0.05,"(48.39244110492873, 36.00641392294127)","(0.672566371681416, 0.6097560975609756)","(0.9380530973451328, 0.975609756097561)","(24.97547956304924, 58.49899751915006)","(0.19141011920516054, 0.9073637718308912)","(52, 29)","(169, 139)",147,"(653, 179)",12,"(268, 36)"
27,4,14,True,6,0.08,4,0.5,2,0.15,0.05,"(45.94071233384382, 32.66019595072555)","(0.672566371681416, 0.5121951219512195)","(0.9469026548672567, 0.975609756097561)","(24.661292148781733, 48.90630413325145)","(0.191387332988114, 0.9475315330278473)","(70, 34)","(169, 139)",148,"(789, 212)",12,"(312, 45)"
27,4,16,True,6,0.08,4,0.5,2,0.15,0.05,"(34.610457747538234, 28.24796828620413)","(0.7610619469026548, 0.7560975609756098)","(0.9557522123893806, 0.975609756097561)","(20.176502213786627, 36.611913121426134)","(0.191387332988114, 0.9710080591040369)","(83, 32)","(169, 139)",148,"(925, 245)",12,"(356, 51)"
27,4,18,True,6,0.08,4,0.5,2,0.15,0.05,"(32.058402574806934, 25.97824690541281)","(0.6991150442477876, 0.4634146341463415)","(0.9557522123893806, 0.975609756097561)","(22.116230496084505, 27.34240769513237)","(0.191387332988114, 0.9789979557152028)","(79, 32)","(169, 139)",148,"(1061, 283)",12,"(400, 61)"
27,4,20,True,6,0.08,4,0.5,2,0.15,0.05,"(30.19194233044606, 28.55570080649553)","(0.8141592920353983, 0.6585365853658537)","(0.9557522123893806, 0.975609756097561)","(22.94183697884655, 23.405081333369992)","(0.19141011920516054, 0.986481249018312)","(86, 29)","(169, 139)",149,"(1197, 312)",12,"(444, 66)"
23,3,0,True,6,0.15,4,0.5,2,0.15,0.05,"(73.97482509953397, 77.2390369842791)","(0.0, 0.0)","(0.0, 0.0)","(75.27301103112435, 73.85059902021489)","(0.1939875360517829, 0.4148777746994111)","(0, 0)","(160, 148)",0,"(0, 0)",0,"(0, 0)"
23,3,2,True,6,0.15,4,0.5,2,0.15,0.05,"(66.4244430055497, 58.909765472009184)","(0.64, 0.5517241379310345)","(0.04, 0.4482758620689655)","(50.45700821962444, 100.0)","(0.19372501627626842, 0.615347764101542)","(31, 8)","(191, 117)",50,"(84, 0)",7,"(33, 0)"
23,3,4,True,6,0.15,4,0.5,2,0.15,0.05,"(61.78614288177068, 49.215673216654444)","(1.072, 1.0344827586206897)","(0.352, 0.5862068965517241)","(42.03236123040631, 100.0)","(0.1955350689833419, 0.8199682578505456)","(42, 17)","(189, 119)",82,"(177, 30)",7,"(61, 3)"
23,3,6,True,6,0.15,4,0.5,2,0.15,0.05,"(63.335683607382265, 47.32532479356311)","(0.744, 0.5517241379310345)","(0.816, 0.9310344827586207)","(42.61553349408625, 100.0)","(0.1963782330581286, 1.125834607383285)","(47, 18)","(190, 118)",90,"(283, 82)",7,"(89, 13)"
23,3,8,True,6,0.15,4,0.5,2,0.15,0.05,"(61.18091819643839, 45.046492928654665)","(0.968, 1.0)","(0.856, 0.9655172413793104)","(39.25355804340913, 100.0)","(0.19687499747707682, 1.5401852584432378)","(50, 12)","(190, 118)",92,"(391, 113)",7,"(117, 17)"
23,3,10,True,6,0.15,4,0.5,2,0.15,0.05,"(59.519941387334164, 44.265429780076495)","(0.952, 0.5862068965517241)","(0.912, 0.9655172413793104)","(36.90475852352628, 100.0)","(0.19687499747707682, 2.108359600282947)","(45, 14)","(190, 118)",92,"(499, 162)",7,"(145, 27)"
23,3,12,True,6,0.15,4,0.5,2,0.15,0.05,"(63.24616720806736, 42.76167933096352)","(0.8, 1.0344827586206897)","(0.944, 0.9655172413793104)","(41.16717596962373, 100.0)","(0.1971238139234487, 2.8704331365514775)","(30, 13)","(191, 117)",94,"(606, 201)",7,"(173, 30)"
23,3,14,True,6,0.15,4,0.5,2,0.15,0.05,"(60.96059442657508, 40.13707164636881)","(1.032, 0.5862068965517241)","(0.944, 0.9655172413793104)","(38.05884923259516, 100.0)","(0.19668256363483005, 3.9536978478248694)","(46, 17)","(191, 117)",96,"(712, 239)",7,"(201, 40)"
23,3,16,True,6,0.15,4,0.5,2,0.15,0.05,"(63.421662959361306, 37.365382208544865)","(0.704, 1.0689655172413792)","(0.952, 1.0)","(39.84221825362931, 100.0)","(0.1967771679922823, 5.41219704105524)","(35, 16)","(191, 117)",97,"(818, 285)",7,"(229, 44)"
23,3,18,True,6,0.15,4,0.5,2,0.15,0.05,"(60.75640538511831, 36.76515263786171)","(1.032, 0.5517241379310345)","(0.952, 1.0)","(36.65310196079293, 100.0)","(0.19642238978729715, 7.408918895162666)","(46, 17)","(191, 117)",99,"(924, 320)",7,"(257, 55)"
23,3,20,True,6,0.15,4,0.5,2,0.15,0.05,"(61.42421045782345, 38.22736344106164)","(0.928, 1.0344827586206897)","(0.96, 1.0)","(37.59871184937494, 100.0)","(0.19642238978729715, 10.142069075588173)","(39, 15)","(191, 117)",99,"(1030, 359)",7,"(285, 58)"
18,3,0,True,3,0.08,4,0.5,2,0.15,0.05,"(73.4020511603713, 75.7330840451331)","(0.0, 0.0)","(0.0, 0.0)","(75.14699361681839, 72.9710053920953)","(0.21431308068486485, 0.42138945771873576)","(0, 0)","(136, 172)",0,"(0, 0)",0,"(0, 0)"
18,3,2,True,3,0.08,4,0.5,2,0.15,0.05,"(73.20626379538345, 68.44025243497738)","(0.5798319327731093, 0.2571428571428571)","(0.01680672268907563, 0.6)","(50.372536220665616, 100.0)","(0.21348275693342605, 0.5417588110232419)","(36, 8)","(157, 151)",50,"(94, 0)",11,"(53, 0)"
18,3,4,True,3,0.08,4,0.5,2,0.15,0.05,"(73.00491010251766, 59.47652747431448)","(0.7647058823529411, 0.7428571428571429)","(0.31092436974789917, 0.6571428571428571)","(39.94729340785664, 100.0)","(0.20618376516803336, 0.6748093762266711)","(36, 18)","(147, 161)",91,"(200, 26)",11,"(96, 1)"
18,3,6,True,3,0.08,4,0.5,2,0.15,0.05,"(72.61824360013871, 57.404651404041495)","(0.4789915966386555, 0.3142857142857143)","(0.7815126050420168, 0.9142857142857143)","(36.38425975899844, 100.0)","(0.21498242030177417, 0.7799763096148964)","(38, 18)","(148, 160)",132,"(359, 69)",12,"(140, 10)"
18,3,8,True,3,0.08,4,0.5,2,0.15,0.05,"(72.24830767361149, 56.96910854607876)","(0.5966386554621849, 0.6)","(0.8991596638655462, 0.9142857142857143)","(34.356337614935875, 100.0)","(0.2122395588731531, 0.957180541687219)","(23, 12)","(148, 160)",141,"(529, 87)",12,"(184, 11)"
18,3,10,True,3,0.08,4,0.5,2,0.15,0.05,"(69.33992808612838, 55.52686290839874)","(0.5714285714285714, 0.4857142857142857)","(0.9327731092436975, 0.9428571428571428)","(29.457065942321268, 100.0)","(0.2122395588731531, 1.158188455441535)","(40, 16)","(148, 160)",141,"(699, 117)",12,"(228, 17)"
18,3,12,True,3,0.08,4,0.5,2,0.15,0.05,"(70.02465926380125, 55.80146365125128)","(0.5966386554621849, 0.42857142857142855)","(0.9495798319327731, 0.9714285714285714)","(30.063715479792798, 100.0)","(0.2122395588731531, 1.4014080310842578)","(34, 14)","(148, 160)",141,"(869, 143)",12,"(272, 22)"
